Taxa,ala,arg,asp,gln,glu,Gly,his,ile,leu,lys,met,phe,pro,ser,thr,trp,try,val,Total,ShikFam,AspFam,AspFam_Asp,SerFam,GluFam,GluFam_glu,BCAA,PyrFam
7166,1.478019748,1.154247013,1.130387405,3.078028172,1.075359982,0.587898726,4.68604278,1.46423333,1.77341315,3.231854214,0.780190927,1.05408759,-1.663484012,-0.42538411,0.760298216,0.928727964,0.705074668,1.387463746,0.281300269,0.959295558,1.202824707,1.202824707,0.026253004,0.60780526,1.018550467,1.201011027,0.976792753
7169,1.722592876,1.145770287,1.151565802,2.891376773,1.072340997,0.564213609,4.501096021,1.500039278,1.777657792,3.075616226,0.766542204,1.055701054,-1.552761966,-0.439259579,0.757786918,0.899664284,0.699269422,1.437396769,0.284930387,0.969077277,1.21014995,1.21014995,-0.029765812,0.606233955,0.923952436,1.245954138,1.074598579
7178,1.248425968,1.089593009,1.181525805,2.876603178,1.085793996,0.626946099,4.469685099,1.407822214,1.743185958,2.753254196,0.792135794,1.038867385,-1.27504856,-0.270828161,0.760928408,0.883724777,0.741498416,1.304506502,0.261569237,0.965241007,1.236977202,1.236977202,0.174173299,0.57028127,0.85048609,1.122462184,0.859414383
7181,1.488793299,1.148260766,1.105634187,2.503053744,1.086544954,0.633751933,4.410571481,1.412904362,1.671853587,3.151771067,0.765681288,1.040987497,-1.372301425,-0.466025168,0.762308906,0.919203551,0.701747634,1.298728197,0.271416922,0.960212626,1.183716938,1.183716938,0.053699975,0.573023674,0.902958354,1.105679333,0.922894566
7186,1.202775466,1.088581275,1.174729335,2.593101823,1.096792707,0.733890298,4.022942658,1.375781342,1.540653462,2.529241589,0.785281567,1.03260735,-1.203684129,-0.0140775,0.768606988,0.903500531,0.753454154,1.241038217,0.256649982,0.954808175,1.240481806,1.240481806,0.426391621,0.537539827,0.747829958,1.044307661,0.806573958
7188,1.369221941,1.104849293,1.138330151,2.736877427,1.080782646,0.610026434,4.631609013,1.569751217,1.773373,2.841515209,0.778373446,1.049751448,-1.703567077,-0.246947498,0.758311963,0.880583678,0.72074387,1.355065882,0.275779506,0.971388813,1.203332955,1.203332955,0.153592048,0.587500364,0.915230399,1.210222092,0.922203791
7199,1.192038227,1.107025591,1.162638567,2.809577014,1.084053623,0.663487378,5.050642778,1.50450724,1.725957508,2.910936986,0.777469512,1.044804428,-1.59046804,-0.318519809,0.76294411,0.86178854,0.723587418,1.354463688,0.268585122,0.975163433,1.220819839,1.220819839,0.193098656,0.579198964,0.91540449,1.181385783,0.841943724
7201,1.43889506,1.163087844,1.121961997,3.023252795,1.07148649,0.63303115,6.482335416,1.624113833,1.932787709,3.245891308,0.761773793,1.051953769,-1.846428986,-0.712905037,0.737652422,0.860183429,0.688629218,1.480692403,0.300465309,0.979319962,1.179655261,1.179655261,-0.048553524,0.622615188,1.099503857,1.352291478,1.017844843
7205,1.118443605,1.102493256,1.138077805,2.54375584,1.094006607,0.759719061,4.327143128,1.480364995,1.68593755,2.795815318,0.798357468,1.022265567,-1.208604641,-0.22562993,0.764311785,0.908259882,0.75494086,1.250557775,0.247274945,0.952420749,1.236025578,1.236025578,0.362098787,0.549585311,0.822972708,1.095988534,0.782363861
7206,1.413386948,1.126201318,1.088282481,2.606097166,1.08388366,0.590590807,4.986118981,1.428725034,1.632638212,2.871379415,0.773131559,1.050702183,-1.665979454,-0.397070969,0.771892702,0.907803274,0.717311092,1.363791889,0.275550415,0.965824296,1.17922935,1.17922935,0.052883857,0.578729552,0.926189731,1.138922897,0.919845347
7224,1.146600819,1.144315241,1.117480432,2.915298838,1.084630997,0.579625977,5.312149807,1.452073866,1.721317133,3.138214798,0.771672947,1.037450239,-1.568203531,-0.458985207,0.762453925,0.841895716,0.732425366,1.345123855,0.276709897,0.974886664,1.191023392,1.191023392,-0.001415462,0.580966347,0.985782382,1.158450335,0.826474853
7227,1.484528925,1.155184198,1.125235549,2.789005331,1.070212732,0.576671034,5.20371817,1.471692367,1.765744834,3.389103954,0.756704143,1.0592439,-1.669171105,-0.38725136,0.778725707,0.910031678,0.699830042,1.401812738,0.279411747,0.965972589,1.209605628,1.209605628,0.027975724,0.60465916,0.897689373,1.211116263,0.984159439
7229,1.693964291,1.173070131,1.15993824,2.987954195,1.072793316,0.63029405,4.89291415,1.541749888,1.79640395,3.164519548,0.759270152,1.065258688,-1.705972753,-0.53989915,0.754683773,0.93859086,0.691738708,1.466100431,0.282779113,0.960981516,1.214535825,1.214535825,0.036311575,0.616336816,1.047371703,1.283027916,1.082333107
7231,1.239148231,1.078826718,1.205587342,2.494172628,1.081755564,0.614786209,3.999723634,1.425376593,1.676289536,2.711621234,0.794441773,1.04432221,-1.609766431,-0.230441046,0.757507495,0.877073909,0.720416919,1.31153508,0.259887589,0.968884983,1.25048973,1.25048973,0.173894805,0.570830775,0.800897643,1.120006578,0.850110552
7244,1.358671825,1.158256801,1.116938548,3.022308252,1.079033961,0.664599898,5.3375556,1.513779743,1.809821612,3.001938763,0.767351769,1.043169648,-1.421043919,-0.43468972,0.746149556,0.905076264,0.71082304,1.357602294,0.28125628,0.963656504,1.181229544,1.181229544,0.135834169,0.597298751,0.997136801,1.20578,0.92811558
7252,1.345995751,1.105380151,1.16400587,2.4074209,1.071234428,0.600191565,4.446272312,1.461159142,1.779831388,3.120952089,0.766370865,1.05425158,-1.67214229,-0.33355354,0.771820861,0.868033626,0.718922444,1.390268895,0.278056335,0.976142743,1.228953137,1.228953137,0.093723088,0.600799488,0.839549874,1.201910396,0.926417813
7255,1.545330779,1.138934485,1.136269109,3.358039098,1.069878796,0.503407805,6.19488836,1.554013661,1.924915502,3.569254944,0.789537476,1.06430254,-1.938429403,-0.394596615,0.729279195,0.897961457,0.682636049,1.457274078,0.300318457,0.973494931,1.183600831,1.183600831,-0.065728535,0.626160208,1.073908414,1.313760126,1.051388564
7258,1.219668446,1.13076355,1.13744823,2.676760738,1.082526161,0.614845447,5.257800812,1.469082632,1.77781623,2.99423451,0.780358961,1.053341849,-1.553093222,-0.347489403,0.753327712,0.893677967,0.708920642,1.356316319,0.274119883,0.969696187,1.201498446,1.201498446,0.106736602,0.584309471,0.936039388,1.184013388,0.866296472
7260,1.418250674,1.141632716,1.147664555,3.174644368,1.081005445,0.577680667,4.199312076,1.463342545,1.758091023,2.781522596,0.781937381,1.046713242,-1.787779087,-0.475414517,0.748953124,0.84591794,0.713403031,1.362827452,0.278952321,0.979769691,1.216266106,1.216266106,-0.024539179,0.591097746,0.987363269,1.182164309,0.944246787
7263,1.28318244,1.121477287,1.197744188,2.779009638,1.085851763,0.60570598,4.71642727,1.462552952,1.763922343,2.789111848,0.77695725,1.042353579,-1.615349549,-0.204948587,0.756718324,0.878188129,0.705841516,1.313199575,0.26179355,0.968912775,1.2470186,1.2470186,0.169823165,0.575816492,0.933819855,1.151219023,0.876533743
7270,1.384795082,1.1159784,1.154990574,2.858072791,1.080730727,0.62872081,4.69183324,1.418651316,1.697962025,2.921589798,0.768549014,1.047725417,-1.410936634,-0.427152893,0.751703183,0.910070127,0.691707887,1.297879064,0.27165838,0.966554327,1.216039512,1.216039512,0.082360606,0.587464398,0.902758306,1.11454048,0.898476443
7275,1.230168801,1.095239414,1.171569512,2.584128096,1.083288856,0.669429408,4.231282165,1.496821274,1.835285188,2.87331922,0.790307436,1.047834302,-1.518114212,-0.265022325,0.781526625,0.891864187,0.723686021,1.340279069,0.262843407,0.968965002,1.241516074,1.241516074,0.222833365,0.577606847,0.856029032,1.193858164,0.863313995
7277,1.33510761,1.125014139,1.171235926,2.223573283,1.085394974,0.57232695,4.348562307,1.310623497,1.605219514,3.033611211,0.795406695,1.052443463,-1.746876126,-0.280012446,0.75963658,0.889949872,0.719968071,1.192972157,0.262879584,0.96810272,1.231584324,1.231584324,0.094525724,0.573152465,0.863291228,0.99230526,0.812021926
7280,1.494040512,1.14524322,1.150060549,2.921097318,1.070514238,0.57642439,5.92049795,1.595452322,1.896755884,3.172708278,0.759250025,1.057736964,-1.465519335,-0.535944671,0.761958135,0.896653829,0.698607459,1.499981291,0.287488077,0.969140117,1.210903681,1.210903681,-0.061079911,0.619057157,0.981073094,1.35239383,1.045547544
7282,1.12555602,1.037754757,1.167800636,2.456628628,1.092687973,0.663832071,4.030033313,1.422118371,1.648533474,2.55952402,0.795303119,1.038757272,-1.676806763,-0.076590764,0.756514502,0.848468404,0.733721792,1.259120244,0.252349422,0.973858133,1.228860584,1.228860584,0.325978547,0.548934362,0.763180162,1.077210791,0.781786369
7283,1.300781152,1.115399893,1.187504614,2.544274855,1.080114366,0.690649302,4.369016966,1.501767052,1.731503648,2.855095443,0.765977879,1.047397082,-1.624236657,-0.282710414,0.768940567,0.897315603,0.725247632,1.329544945,0.260948394,0.966140467,1.245156074,1.245156074,0.254176949,0.578154579,0.811782863,1.164171444,0.885217971
7284,1.417875613,1.149912148,1.166886327,2.52309521,1.075658089,0.616500932,4.8029733,1.405702208,1.651804398,2.931382406,0.781942022,1.049680389,-1.126467919,-0.42181172,0.762503338,0.885868101,0.704542089,1.329811751,0.272470467,0.970292962,1.228891092,1.228891092,0.074561022,0.592385433,0.880369628,1.116764549,0.91396837
7291,1.356607298,1.136382915,1.178073862,2.898441289,1.083245986,0.665288227,4.934153203,1.44913329,1.73689965,2.78538221,0.778686564,1.039481654,-1.586661481,-0.282091171,0.751914648,0.901801534,0.718246949,1.315347234,0.267397821,0.962932573,1.222323001,1.222323001,0.220130427,0.583808885,0.964497227,1.140366433,0.902760509
7296,1.427930763,1.105722224,1.145233818,3.070897413,1.084865425,0.616206928,4.925089558,1.394248037,1.695548252,2.928065551,0.825651171,1.044645214,-1.349548733,-0.20506011,0.753330329,0.906777921,0.715716414,1.293551849,0.267622795,0.963706719,1.211520491,1.211520491,0.198372197,0.576133997,0.891335078,1.10046227,0.90703257
7300,1.235509265,1.123058848,1.173785017,2.608861133,1.087993025,0.692000419,4.241406419,1.399650166,1.597648492,2.587403587,0.766522297,1.036527633,-1.016680026,-0.337156314,0.758496987,0.905115514,0.746190337,1.267629577,0.253731039,0.96033091,1.231372773,1.231372773,0.20076383,0.560725162,0.780210561,1.066992616,0.82136832
7306,1.354134413,1.111377508,1.136281548,3.194575686,1.075778035,0.601807355,4.915815116,1.476494919,1.816585405,3.108248228,0.760498307,1.047690451,-1.607345227,-0.524877458,0.750129961,0.878584557,0.701824764,1.382274484,0.287398921,0.97138549,1.196646065,1.196646065,-0.030503772,0.605424453,0.950602118,1.214379883,0.93690291
7307,1.319410885,1.145716099,1.120764046,2.559827445,1.079734441,0.623939733,4.424888591,1.412759234,1.712813409,3.04967176,0.805973491,1.054488759,-1.739026002,-0.311638021,0.755505045,0.893306962,0.730847214,1.34353128,0.274554989,0.966799184,1.197778773,1.197778773,0.144598274,0.593165177,0.959379114,1.142504263,0.882546905
7310,1.245924565,1.111633124,1.09432399,2.821107307,1.078707829,0.608198454,4.207797371,1.354516512,1.616989482,2.961896186,0.796794511,1.034520458,-1.466121758,-0.262722518,0.760074162,0.876984245,0.702092784,1.327221041,0.277099243,0.967826329,1.186999612,1.186999612,0.149677737,0.592204605,0.887857322,1.086870276,0.844912371
7316,1.378091958,1.122843883,1.171995022,2.649743669,1.085788333,0.682480876,4.528881615,1.505717673,1.797231413,3.066932439,0.77795451,1.053004224,-1.386415792,-0.293982516,0.767573811,0.886876618,0.719605451,1.369846755,0.264905341,0.97098429,1.230080198,1.230080198,0.226082151,0.572607325,0.881468796,1.209229175,0.938564123
7320,1.37704834,1.128807374,1.152454714,2.764088725,1.085059601,0.584697884,4.513818483,1.411059264,1.615321244,3.098009271,0.780717931,1.04776866,-1.478671872,-0.391791308,0.767667437,0.887585485,0.711476222,1.34783212,0.265392506,0.969000997,1.234199966,1.234199966,0.071666546,0.57658673,0.9119749,1.117291804,0.898760679
