Taxa,ile_BCAA,leu_BCAA,val_BCAA,gln_GluFamCorr,glu_GluFamCorr,his_GluFam,ile_GluFamCorr,leu_GluFamCorr,pro_GluFamCorr,val_GluFamCorr,ala_t,arg_t,asp_t,gln_t,glu_t,Gly_t,his_t,ile_t,leu_t,lys_t,met_t,phe_t,pro_t,ser_t,trp_t,try_t,val_t
7438,0.286767193,0.578257975,0.528127352,10.5188742,0.658339275,83.76713137,0.40636932,1.191217159,0.365699126,0.65544375,0.226754355,1.332060631,9.930124267,0.860331219,43.86053578,2.435066267,0.905058869,1.042440074,0.927566669,0.69998993,0.939630864,1.601497742,1.093118072,1.725718418,1.655837858,1.211682659,1.160618635
7446,0.295439035,0.589367314,0.504346898,7.685411177,0.545592162,89.2355715,0.425317082,1.180116046,0.383490845,0.66349371,0.196926322,1.341711617,9.808940203,0.595153838,38.89683795,2.267220326,0.936926463,1.081570047,0.885442536,0.691847935,0.939289147,1.420491744,1.120827477,1.68838014,1.657397759,1.170137362,1.176215374
7449,0.305455876,0.580889387,0.507282082,10.4222956,0.632208651,86.42850472,0.423621354,1.185789713,0.372397853,0.658728417,0.206478505,1.336658183,10.51002664,0.92125754,37.23677842,2.420010588,1.05072506,1.043254347,0.938702455,0.728991918,0.951642038,1.522521804,1.080010062,1.761288864,1.720810515,1.190372917,1.139819633
7460,0.266354699,0.56486444,0.563842727,9.851457953,0.655004035,101.2081359,0.391303751,1.198134481,0.364663616,0.657823202,0.17953982,1.356105293,8.448123473,0.770190007,46.32257588,2.559397843,1.009873767,1.024278633,0.941005062,0.744204182,0.941685963,1.724074651,1.101515394,1.751522079,1.659074562,1.181420905,1.175303629
7472,0.271787867,0.549303586,0.577928587,9.754283569,0.67062711,106.3046579,0.385742265,1.207772127,0.370054624,0.652740524,0.200195457,1.322883617,9.124344571,0.77355983,45.56167332,2.52475723,1.074452132,1.006249459,0.985461167,0.73719805,0.91681522,1.771545476,1.106474845,1.764164295,1.651210722,1.180083046,1.160708232
7477,0.266997606,0.547372495,0.585221092,9.227682236,0.643116567,118.5392511,0.385522778,1.207212346,0.387279589,0.656104352,0.178255141,1.34272231,9.515282321,0.734480323,43.01455525,2.152811285,1.211345403,0.998834574,0.990984983,0.731100778,0.927659608,1.630957688,1.131935766,1.840756581,1.644105632,1.133252869,1.160811702
7479,0.27549969,0.553839581,0.570168611,9.774694688,0.662224771,109.429747,0.386406344,1.206667008,0.359484885,0.651044281,0.242205989,1.309559242,10.5269184,0.840854733,39.08718978,2.307205656,1.262815674,0.972632123,1.021318101,0.765853028,0.916546237,1.242251919,1.063450416,1.732367568,1.628130177,1.133428773,1.126879255
7482,0.258379067,0.552178994,0.587153968,9.792558052,0.691181398,124.8622584,0.376480032,1.208352281,0.338084494,0.651709943,0.195232759,1.321657189,9.494739239,0.773304241,46.73172043,2.487775625,1.215154554,0.988594455,0.985746628,0.7486043,0.91431354,1.491837189,1.047510152,1.828046985,1.624219863,1.123973357,1.160121366
7483,0.227694297,0.565430653,0.596838101,10.41351677,0.682785281,126.908198,0.354350498,1.208050349,0.349479891,0.646782195,0.254282199,1.322967816,11.47870181,0.866941237,43.18174839,1.95258376,1.315410442,0.927721541,1.002886083,0.759332346,0.903440155,1.300983361,1.057054678,1.868114045,1.702389144,1.053001633,1.138226599
7490,0.261712202,0.575372619,0.554082405,8.246888778,0.628892424,93.26938994,0.393905615,1.192327961,0.374976999,0.660366873,0.178906914,1.341860534,9.527976801,0.642294294,43.34320061,2.590527526,0.985184699,1.02058112,0.930271118,0.743702255,0.901918866,1.626914644,1.112795328,1.782897034,1.594657446,1.122995177,1.172202389
7492,0.255227668,0.547463783,0.594941459,9.28740514,0.664781472,103.058812,0.390259717,1.201439241,0.352513294,0.668871629,0.205952719,1.319929694,13.1396493,0.755756311,42.27586281,2.263691975,1.110092233,1.000853112,0.976556635,0.730245287,0.904340641,1.603289624,1.063325434,1.693465754,1.652745811,1.138896349,1.177075463
7496,0.270594209,0.567191899,0.556765953,7.841018172,0.606389036,94.4408225,0.396876864,1.195050548,0.366926794,0.660149294,0.235484674,1.350311872,11.17437087,0.615079009,41.2114995,2.432451245,1.014927901,1.021317184,0.944724546,0.734162388,0.910205729,1.470251222,1.092944876,1.85569026,1.656261888,1.155845765,1.166977862
7498,0.28487576,0.562379543,0.550603336,8.848114361,0.617872747,116.0110549,0.407582763,1.194964617,0.417599995,0.6620584,0.207650644,1.324830449,11.06686126,0.705563198,41.41463673,2.343527512,1.205473035,1.041323195,0.945758592,0.727638006,0.926468318,1.469869176,1.177923535,1.820264283,1.627567946,1.134454551,1.169160552
7502,0.274504406,0.589892838,0.523031107,8.815097842,0.630260315,86.53208542,0.393982816,1.191028894,0.349716775,0.648508695,0.246202911,1.330992665,11.10747344,0.738553555,39.05690067,2.478936277,1.023638734,0.997871251,0.946162601,0.724832501,1.008037596,1.354728609,1.04672479,1.85946757,1.608911625,1.163290046,1.131895119
7504,0.282128049,0.567367807,0.54608308,9.997959441,0.642149901,98.03779038,0.398985286,1.197220289,0.397121,0.654447629,0.214453973,1.332039985,10.77201421,0.818338775,42.42448934,2.305630015,1.048772027,1.023697998,0.954621035,0.714399262,0.948296617,1.501369385,1.146700077,1.792578686,1.659081723,1.156770471,1.155509554
7506,0.278210496,0.545327556,0.577849775,10.32466346,0.690141319,129.3339678,0.383520849,1.212057185,0.34141946,0.648297279,0.220422002,1.323696184,10.08080217,0.823222787,47.23246075,2.260678553,1.230935098,1.00689343,0.998035323,0.755240506,0.907064231,1.514157675,1.057447056,1.765281387,1.613046332,1.129341435,1.156104427
7507,0.283503663,0.559029746,0.555510155,9.547322367,0.626108998,93.47488468,0.40903218,1.194864831,0.364062025,0.665069352,0.164403497,1.365730475,10.55746733,0.77577961,41.58451422,2.030229369,1.018772493,1.0419554,0.947983584,0.653310421,0.905925986,1.555332844,1.083926677,1.743535928,1.583033644,1.117491351,1.172669608
7508,0.273643844,0.575997415,0.542792346,9.784324126,0.690253673,108.0851951,0.404724039,1.189261281,0.347723663,0.663003478,0.224640994,1.289606825,10.91998453,0.81543195,42.65502266,2.118939641,1.175170669,1.02666453,0.932207859,0.726258001,0.938477887,1.505754783,1.050234341,1.831277466,1.641647088,1.14804941,1.163974752
7514,0.276450631,0.561520714,0.559274612,9.768393355,0.686287284,153.7062548,0.38872871,1.203139884,0.366597375,0.650108845,0.249237511,1.287169768,11.93780484,0.817549055,41.56850729,2.000246312,NaN,0.989365732,0.991763384,0.769311101,0.907522354,1.507495933,1.079616025,1.658804068,1.688850899,1.170639476,1.136612825
7515,0.289971871,0.569640911,0.53652356,9.846677456,0.641480326,105.4634659,0.425519139,1.185077973,0.396038974,0.672846457,0.215826976,1.306290724,12.69715297,0.864577608,37.13082421,2.120249889,1.260196678,1.044895217,0.939067621,0.760094752,0.901637589,1.578128025,1.118780927,1.804615581,1.662783948,1.153441092,1.163058257
7518,0.28958066,0.571210336,0.532692171,9.33554351,0.616659064,103.0647853,0.40146602,1.196004504,0.37882754,0.650266404,0.23490118,1.36685115,11.09602215,0.749909779,41.67513412,2.176192969,1.080631067,1.03234095,0.946791068,0.713040223,0.927260802,1.404713202,1.114072234,1.751856121,1.638503141,1.156194957,1.149943663
7520,0.284039754,0.570102778,0.541111386,9.898432134,0.637791106,96.39952278,0.401697481,1.195294376,0.359254391,0.655076736,0.207535974,1.349490635,12.01837925,0.844149749,38.74911962,2.422698609,1.107995133,1.009486257,0.966554343,0.708223594,0.991493973,1.496515879,1.063759907,1.851328883,1.649599193,1.135156866,1.140808753
7521,0.314830289,0.557521466,0.528074005,9.424352919,0.646556187,111.3118801,0.452253312,1.192079574,0.380496112,0.670802244,0.196903148,1.315139229,8.940868452,0.792715614,39.91773437,2.266578998,1.223261414,1.112931895,0.913722385,0.750882768,0.925520303,1.477485787,1.104226315,1.751972471,1.687480532,1.126076662,1.195622623
7522,0.280501165,0.554727087,0.563563103,9.193761699,0.619004578,81.9251352,0.39248682,1.204195532,0.358764187,0.652950819,0.248423447,1.32214198,15.32638727,0.808474914,34.81039682,2.442998316,1.048282045,0.96952972,1.028734006,0.767362251,0.884934582,1.299017623,1.047210988,1.765631012,1.604493618,1.090294783,1.118264218
7523,0.254867849,0.556360423,0.584836398,9.741403228,0.648987576,82.41234039,0.376471751,1.205685373,0.365127772,0.653491575,0.209741791,1.31256329,12.70414533,0.837049268,38.98694523,2.435402998,0.9725641,0.957196982,1.01193132,0.748171053,0.876147576,1.4986761,1.073549227,1.743424257,1.612911506,1.126944916,1.135844424
7525,0.281364514,0.578271499,0.532636712,9.72707163,0.652608987,110.2394019,0.404997852,1.190551124,0.386634583,0.657255503,0.168542983,1.327180458,9.637607886,0.794216317,42.76217696,1.963894151,1.150866048,1.03543474,0.929468946,0.724004137,0.909813717,1.615207638,1.128320613,1.770423302,1.653146612,1.143720645,1.160365965
8213,0.297678566,0.542897437,0.562472624,9.31357805,0.644225092,111.9737784,0.427896068,1.194091285,0.34272726,0.677504516,0.192378472,1.354859785,9.269062323,0.744403226,43.02916927,2.450094042,1.147013364,1.084866498,0.939213735,0.716503714,0.900646834,1.467437456,1.046635606,1.764933424,1.648529477,1.157170804,1.199606629
8214,0.281724823,0.572124408,0.540588851,9.784496718,0.678044589,104.7943636,0.409010497,1.190289214,0.3594904,0.662634318,0.184287917,1.28083263,10.28586618,0.812892305,41.85432385,2.762442046,1.156763559,1.032342221,0.939308923,0.736288004,0.90972,1.564322274,1.066465198,1.691654165,1.65208833,1.145883035,1.160755838
8215,0.274536116,0.556615757,0.567087954,9.499352698,0.672792351,112.9601008,0.402963828,1.197066541,0.359928635,0.665421759,0.212035278,1.298386749,10.15097643,0.784593838,41.68048459,2.083940668,1.219040412,1.020333182,0.964609373,0.781913261,0.890207138,1.541793296,1.070668263,1.821958564,1.699156026,1.144893268,1.166652324
8222,0.29925502,0.5830202,0.504887746,8.290280519,0.601482462,88.11063293,0.439623255,1.177427379,0.374515513,0.670774387,0.202301677,1.334114308,11.4852767,0.667968759,38.45589238,2.382895669,0.996437731,1.087062271,0.89440662,0.723415085,0.94293902,1.322148692,1.095187867,1.866519052,1.648013934,1.146304655,1.172595756
8235,0.275649437,0.56685136,0.553002199,9.550791207,0.640958873,102.5487498,0.406554788,1.191697107,0.391698938,0.665830234,0.200260395,1.324539419,10.21823909,0.791498418,40.41580635,2.321525596,1.130538328,1.027788575,0.943722467,0.731655234,0.991456833,1.384762753,1.127608336,1.870003913,1.645796909,1.183733474,1.166850838
8236,0.274374093,0.579060555,0.538108725,10.1210319,0.654702866,120.2233253,0.388002749,1.197406879,0.376182983,0.64610573,0.202573602,1.345267633,10.72087286,0.828952425,43.23989593,2.45480923,1.232846938,1.002896935,0.953793334,0.75221579,0.925382382,1.462530214,1.11117514,1.669260333,1.6587438,1.113842441,1.141677543
8239,0.255106001,0.555425615,0.585271763,9.905656709,0.66465918,128.5282578,0.36519297,1.213115096,0.365792449,0.641672133,0.167241978,1.348078878,9.312060334,0.782574333,45.79163171,2.602494783,1.241087663,0.965496279,1.004507788,0.744353862,0.91571469,1.827181007,1.10021977,1.687163165,1.617651545,1.125944149,1.142343279
8240,0.272335666,0.561848423,0.561861846,9.153615695,0.616774223,73.54379634,0.404250718,1.193831877,0.361732682,0.666957429,0.246055989,1.335483029,9.830573117,0.75130413,39.20039413,2.210960322,0.843325582,1.020141093,0.954668351,0.745420086,0.921007462,1.465369931,1.075000757,1.847800977,1.635784463,1.108833808,1.166432037
8241,0.275127316,0.571666091,0.547643279,9.472998975,0.638701031,111.9889135,0.386816262,1.200627883,0.392468254,0.646530503,0.223617807,1.345986546,10.12947602,0.761063223,42.4999063,2.202919565,1.15886758,0.99974941,0.966126946,0.7362252,0.950035873,1.359924014,1.13929982,1.859242514,1.658188123,1.121088286,1.14201038
8256,0.312596267,0.563659142,0.523270254,10.17886144,0.672766241,120.9406325,0.417634969,1.195678457,0.375057492,0.654386232,0.18081499,1.322289274,9.207473397,0.819897386,44.87532168,2.035314304,1.21056795,1.067717674,0.942010966,0.734897335,0.932874266,1.584848989,1.111901138,1.79546705,1.672208677,1.169672825,1.160372595
8264,0.280966616,0.567668127,0.54654828,8.87850929,0.629028729,100.1122959,0.401794775,1.195304137,0.371815885,0.657397641,0.211419772,1.321150076,13.18890989,0.752910324,37.09935659,2.268395987,1.188723528,1.000426234,0.976372178,0.719065108,0.897805946,1.486708175,1.080341797,1.752625448,1.63032957,1.12202961,1.137210202
8265,0.284473018,0.561583184,0.551275024,9.889254462,0.65742197,98.4900256,0.403475721,1.197636903,0.350501571,0.658142492,0.192230504,1.343713881,11.44642006,0.802275868,43.19527513,2.271808991,1.036176966,1.03279043,0.955776524,0.743892011,0.927984964,1.606463555,1.061698234,1.76122553,1.603795702,1.143011388,1.162583399
8271,0.308178092,0.576748731,0.509498432,8.446685499,0.601354555,86.9767047,0.43675872,1.181789028,0.323244602,0.66901373,0.203000779,1.379288723,12.37523385,0.693238417,37.68077755,2.102923698,1.003864054,1.079337651,0.914788188,0.707780223,0.949604256,1.49580779,0.997358267,1.822643371,1.601060182,1.100001274,1.166372971
8274,0.264666287,0.539408336,0.596366519,8.913984057,0.602866145,97.086241,0.378765197,1.213198552,0.415563468,0.653492536,0.239578122,1.345583979,13.02643071,0.728182651,38.54191321,2.294067189,1.085887683,0.969394399,1.034184317,0.775046581,0.876130695,1.473679279,1.165601648,1.798014217,1.644587922,1.118008589,1.142284554
8275,0.300710443,0.569080977,0.52759478,9.55479873,0.661057012,102.2356254,0.422778598,1.188789305,0.377097696,0.664328033,0.203624316,1.31041808,9.25228883,0.789103569,41.31314005,2.523668319,1.136508013,1.060859453,0.932283327,0.798860012,0.938825636,1.463727987,1.102473599,1.919037494,1.692091727,1.170248677,1.164836368
8296,0.279100529,0.564010992,0.55356657,10.12419088,0.632395179,110.3306822,0.414971087,1.189278776,0.345086485,0.671985641,0.187121755,1.330997025,8.826783117,0.796848144,48.84912448,2.359709612,1.134987103,1.058618652,0.921687811,0.700762941,0.988972264,1.467862092,1.047505545,1.8203388,1.584211383,1.114922338,1.189174926
8300,0.294411704,0.559986116,0.544024687,9.828894043,0.638359858,91.34510935,0.433464677,1.185424727,0.388033666,0.679406771,0.256567822,1.32902403,10.68202076,0.827244208,39.92288383,2.457238497,1.030779957,1.079086709,0.923053043,0.718208976,0.961728478,1.442468166,1.119299103,1.811255334,1.667819541,1.161993353,1.189717715
8304,0.269843985,0.549395408,0.57943468,9.787348434,0.640593667,94.27575546,0.392308701,1.203789186,0.384482945,0.659833323,0.184094648,1.343650146,11.13868548,0.794162322,42.56094582,2.446423808,1.00994877,1.011091912,0.980071774,0.705107778,0.949944685,1.67772063,1.12480643,1.706677013,1.595069337,1.142167079,1.166193148
8306,0.242237362,0.559045757,0.591476697,9.79659635,0.640193396,107.3861679,0.364701299,1.205521148,0.377195526,0.653085756,0.208856609,1.338094797,11.23216394,0.814055334,40.78257096,2.305680011,1.164083373,0.946075072,0.997495365,0.753642133,0.916078199,1.506705725,1.103099317,1.794303122,1.642005689,1.132706859,1.144870521
8307,0.281429861,0.550487531,0.567580551,9.90296571,0.631851019,86.21331707,0.384307684,1.210629669,0.35417908,0.645221444,0.201835872,1.383388726,10.6083972,0.789207213,43.76043268,2.366797238,0.914149316,1.002276044,0.998472812,0.766332746,0.940965137,1.476726161,1.075156975,1.725885083,1.652485108,1.107719035,1.145932394
8310,0.290437261,0.56564183,0.541132732,11.07573277,0.659332059,109.263636,0.403214082,1.197306988,0.373272279,0.653972964,0.164968422,1.352112096,8.782784441,0.913125746,44.40494147,2.182768528,1.117879734,1.038652593,0.948937176,0.714772832,0.932786001,1.776998077,1.108511386,1.794933653,1.517180063,1.148213222,1.159555511
8311,0.269985741,0.592408782,0.523009184,8.05206246,0.564153496,101.4661135,0.396616365,1.187645218,NaN,0.652935271,0.189679748,1.311456588,11.77745861,0.65960312,35.30612232,2.504882555,1.177784482,0.994641799,0.942048469,0.743679638,0.929984377,1.416317434,1.236252771,1.706387457,1.701836063,1.093984355,1.132817434
8314,0.290629983,0.537514907,0.574146714,10.70327051,0.676301344,112.1753055,0.417042143,1.199676357,0.360177341,0.673226551,0.198879564,1.337716161,7.705857979,0.857390146,46.51525438,2.644743305,1.110505168,1.073509565,0.951348632,0.782757522,0.927735496,1.618880581,1.090573785,1.904671277,1.63001995,1.158860067,1.199978534
8323,0.305010359,0.575098422,0.514624838,8.117929834,0.546872341,94.38660961,0.457975184,1.171609071,0.394945397,0.689622904,0.169703371,1.376298257,7.49435998,0.640072999,38.24032923,2.543442277,1.021819742,1.140943079,0.888256857,0.671825643,0.967730938,1.622840712,1.142053207,1.919533939,1.574060425,1.198292291,1.218501303
8325,0.277115138,0.540111727,0.583862099,10.21894334,0.655258361,121.7469281,0.391260568,1.209299894,0.377442454,0.656697292,0.179278758,1.355807071,9.199827288,0.815676162,45.14672129,2.361461597,1.198137489,1.018774515,0.991016015,0.796180375,0.877405459,1.675237485,1.120744142,1.774918146,1.660474202,1.156470151,1.168606476
8326,0.272072463,0.543390976,0.586659577,10.2054049,0.646219939,107.0545934,0.383890929,1.210755945,0.379566294,0.6532128,0.210610745,1.35755099,10.6036523,0.821135708,45.13672353,2.243575712,1.084176632,1.005061114,0.994799047,0.718776826,0.871400138,1.539686244,1.122818088,1.72991695,1.632712984,1.120736499,1.163368647
8329,0.305191324,0.563916973,0.529326482,10.70349688,0.676746758,111.347134,0.417943645,1.193881692,0.340823283,0.658606608,0.216590748,1.35105542,8.803752178,0.857602472,46.78079944,2.185543687,1.097662733,1.077356811,0.92705317,0.706623368,0.934423986,1.752777738,1.05382615,1.81656375,1.634391622,1.166590339,1.175169755
8343,0.254959407,0.573062114,0.56289661,7.993031579,0.598125359,91.12725924,0.39502118,1.190693414,0.393501793,0.66618132,0.153014885,1.325358096,9.771510984,0.650283026,37.71845157,2.262565095,1.046450939,0.999287271,0.947305253,0.680945445,0.915522324,1.680497903,1.126459448,1.737060548,1.647239498,1.200290511,1.162950694
8351,0.252396228,0.567915563,0.570168611,10.36576066,0.673826514,130.0978459,0.356184087,1.210382586,0.346298539,0.634683385,0.226323373,1.33468833,10.2161004,0.844701141,45.128226,2.138412366,1.273549465,0.944670414,0.999121907,0.768747965,0.888556245,1.371802531,1.06216045,1.790755027,1.616325637,1.116078991,1.125144728
8354,0.250481605,0.56084931,0.582247296,9.405077286,0.57389813,79.21350301,0.39468094,1.193459068,0.400631233,0.672065951,0.159137117,1.38687923,8.626767777,0.775445567,37.69077051,2.343052146,0.902243244,1.002506769,0.955211335,0.769315069,0.910718532,1.651362592,1.141939611,1.733959996,1.656567512,1.161739327,1.176413826
8365,0.269204879,0.546559033,0.584033858,9.675077071,0.638574737,132.3513318,0.40143516,1.199414135,0.396804608,0.669938694,0.177424279,1.357406033,8.885405923,0.760179238,44.90062076,2.590477109,1.264303273,1.041910934,0.949362163,0.75708487,0.959953921,1.655331158,1.157861311,1.807062024,1.614030139,1.187992493,1.194715477
8374,0.295174744,0.554520415,0.550845089,10.11793628,0.63183425,100.5837872,0.40450609,1.201556889,0.347676439,0.655141262,0.223165518,1.387248611,9.455443872,0.807459475,45.45375371,2.440820899,1.004639346,1.052545075,0.953319184,0.732739619,0.968010098,1.565874892,1.06891993,1.783444359,1.616041145,1.138910514,1.171117214
8376,0.26374828,0.564800305,0.565058142,9.429296823,0.648732219,98.15199591,0.392117248,1.195995692,0.36523313,0.661358743,0.198863837,1.330336338,12.03656046,0.76869809,41.81906815,2.286988032,1.063578843,1.005520563,0.954334112,0.694272264,0.931314158,1.399185504,1.086484982,1.813262989,1.632164192,1.15667194,1.163887279
8378,0.278898504,0.557905282,0.561038348,11.5216654,0.673398241,105.8955585,0.401398374,1.198386814,0.379148883,0.660847912,0.207168359,1.327815494,9.65014137,0.958498939,44.93156496,2.403699406,1.085376909,1.034635558,0.952667631,0.766119727,0.932024847,1.516399625,1.120398634,1.720528582,1.685011348,1.163074446,1.172323581
8387,0.214519645,0.564858197,0.608818688,11.4610286,0.667361657,130.4545418,0.336967377,1.214685865,0.357796147,0.638068432,0.215434673,1.364270673,8.879245786,0.939854475,45.76374726,2.495411436,1.266909604,0.905078872,1.011882969,0.74747919,0.906303315,1.499188117,1.084935834,1.676358413,1.680574368,1.131624322,1.135054133
8389,0.287532363,0.564661903,0.544626597,10.28424882,0.670952041,106.2589341,0.416942393,1.1904426,0.366720058,0.667445165,0.207779498,1.315559288,11.3122504,0.862629092,41.71470741,2.201935604,1.16030023,1.048802817,0.939158861,0.764051213,0.933509564,1.63096934,1.084630672,1.801503862,1.643153081,1.126839246,1.170820876
8412,0.277195282,0.55276387,0.568952168,10.40993865,0.671422197,90.24475959,0.394348627,1.203462274,0.367694254,0.656890234,0.204391901,1.324036143,8.337109233,0.822763607,47.39416514,2.494271784,0.920330671,1.033911952,0.959678596,0.778241283,0.924998954,1.682027842,1.108738304,1.751842882,1.657630771,1.218364893,1.175899861
8420,0.313441042,0.573068715,0.509514733,10.78962449,0.704282545,107.7885436,0.421264472,1.191031584,0.33647865,0.654079849,0.213941561,1.294061988,9.517848506,0.88428262,46.14145985,2.30810314,1.110651292,1.074780425,0.925916891,0.752031165,0.956541263,1.615221455,1.035152071,1.735134639,1.669289375,1.171532836,1.15918396
8424,0.253869864,0.555302201,0.586536135,10.20141825,0.648011991,102.3211629,0.36719724,1.211620556,0.353794695,0.644525001,0.240744863,1.355929696,13.5069211,0.858352297,40.9820166,1.99962116,1.122436159,0.950009728,1.022213837,0.789466777,0.893284012,1.571447637,1.061889274,1.785563895,1.668301327,1.085284492,1.130213437
8430,0.27111514,0.564800305,0.558663794,9.171160683,0.647909196,98.90099038,0.388005409,1.200167358,0.365629933,0.652488686,0.235663121,1.311638374,10.78362078,0.769068932,38.60350574,2.081280964,1.149054686,0.975654799,0.993528821,0.748852778,0.892394756,1.38731034,1.073312243,1.789652044,1.645421508,1.105870943,1.129418659
8610,0.285447236,0.569308862,0.539813506,9.926487505,0.644703247,103.461236,0.40878498,1.192318315,0.348316891,0.66034453,0.209132639,1.353897886,11.41402052,0.829325796,40.56981628,2.583437022,1.137714981,1.032478082,0.947264363,0.692930822,0.950174842,1.441284495,1.049543329,1.80940388,1.615413867,1.155930992,1.157156481
8692,0.258784996,0.561651663,0.574476676,10.9475999,0.674952758,101.8234424,0.373636192,1.207121746,0.359056832,0.646306167,0.238734397,1.336677832,10.26336717,0.893458102,45.36274154,2.241580109,1.048856439,0.979187235,0.985246722,0.753685789,0.920217723,1.5151731,1.084371397,1.774975142,1.670555744,1.117286569,1.147225101
