"Taxa","ala","arg","asp","gln","glu","Gly","his","ile","leu","lys","met","phe","pro","ser","thr","trp","try","val","Total","ShikFam","AspFam","AspFam_Asp","SerFam","GluFam","GluFam_glu","BCAA","PyrFam","ile_BCAA","leu_BCAA","val_BCAA","gln_GluFamCorr","glu_GluFamCorr","his_GluFam","ile_GluFamCorr","leu_GluFamCorr","pro_GluFamCorr","val_GluFamCorr","ala_t","arg_t","asp_t","gln_t","glu_t","Gly_t","his_t","ile_t","leu_t","lys_t","met_t","phe_t","pro_t","ser_t","trp_t","try_t","val_t"
"A6727",1.423753997,1.180320171,1.168862413,2.970466454,1.082639356,0.659182851,5.329384829,1.507403494,1.817594743,3.19839014,0.758708333,1.053820918,-1.593090835,-0.313090901,0.773848264,0.892368335,0.708347388,1.380855768,0.269906582,0.969295769,1.229274453,1.229274453,0.199111154,0.588346043,1.048814957,1.22245815,0.961913962,0.26991044,0.551802864,0.577556275,10.09201903,0.691376099,120.311486,0.384613633,1.206904206,0.365718886,0.652977904,0.217947315,1.272256924,11.29146742,0.846392582,42.60225264,2.500380325,1.281227394,0.985951387,1.002194161,0.78309013,0.887313018,1.443163985,1.083758534,1.797610619,1.635091165,1.122943946,1.145315879
"A6729",1.44602618,1.164955485,1.147327179,2.861789565,1.074697587,0.553825737,5.598701275,1.514980935,1.848074562,3.377452163,0.761290057,1.061690472,-1.578421358,-0.619958358,0.764403984,0.894821745,0.698429842,1.423690934,0.284655922,0.968903504,1.213044534,1.213044534,-0.121627979,0.610259045,1.024133628,1.25757104,0.985172731,0.283070736,0.553363206,0.562927257,9.293426917,0.660042656,112.2452715,0.397257829,1.202535968,0.380595495,0.656232389,0.204558508,1.304070882,11.28857092,0.766058888,40.93839233,2.123746298,1.23737678,1.008076949,0.988278874,0.77205333,0.910944471,1.43071364,1.107691439,1.676127412,1.657114057,1.13634718,1.148562664
"A6730",1.663881034,1.162961457,1.127174914,2.72734939,1.07169859,0.540863429,5.284663689,1.582822598,1.891433779,3.247363615,0.755878012,1.06735162,-1.694967202,-0.570857778,0.768912413,0.866548133,0.700458027,1.469773252,0.297357855,0.981074734,1.194753041,1.194753041,-0.125915961,0.617651519,1.014962674,1.323069508,1.093731841,0.262924863,0.561195422,0.571758169,8.664035249,0.641701266,98.5793175,0.379417515,1.204670454,0.37125863,0.649912759,0.229343795,1.326576705,11.10469774,0.692644125,42.20808643,2.1231239,1.0618868,0.98277415,0.984789134,0.720349532,0.915472821,1.420018036,1.098687917,1.756895063,1.633260966,1.167612322,1.146316183
"A6744",1.384557919,1.114466248,1.182821673,2.87354873,1.079187395,0.650061542,5.162679645,1.449968529,1.770331011,2.818213135,0.762804615,1.050330681,-1.667621163,-0.3050204,0.736410843,0.891521908,0.70457363,1.327904393,0.272798785,0.969390847,1.226635706,1.226635706,0.173376088,0.593775199,0.946684512,1.157293815,0.9185491,0.281157507,0.544327224,0.575722716,9.646795724,0.649411792,109.6677921,0.408605472,1.19939512,0.359644262,0.669746718,0.207977984,1.342183766,12.31933494,0.802137608,40.58747446,2.455723492,1.195714758,1.031463294,0.97446445,0.705919979,0.898931037,1.504211766,1.070666135,1.813073084,1.632290604,1.125996833,1.173591755
"A6810",1.529928499,1.138866033,1.104885881,3.286423757,1.077625224,0.531133179,5.994372429,1.597638442,1.847972494,3.397201168,0.761013745,1.038330359,-1.691371834,-0.609009126,0.75838546,0.857509957,0.690872307,1.478671403,0.292013953,0.973881742,1.178653732,1.178653732,-0.164685633,0.602677632,1.032065777,1.323562543,1.044051667,0.252206731,0.576296228,0.56189338,10.83935057,0.672122275,133.772235,0.364890857,1.205611558,0.363986819,0.638748332,0.211549844,1.343642219,9.607863665,0.875918127,46.13146936,2.052957284,1.291613713,0.963182449,0.976115303,0.757672212,0.918808994,1.793395911,1.093139273,1.709113469,1.61739256,1.130041056,1.135282713
"A6847",1.284244749,1.167744011,1.205832734,2.397352211,1.086564593,0.627052531,4.775885191,1.44994465,1.762522978,2.750072351,0.762548767,1.041469863,-1.282478473,-0.364171678,0.780286497,0.87230635,0.723411407,1.333701936,0.258677819,0.970172318,1.260626942,1.260626942,0.103931763,0.571203548,0.878914449,1.157338416,0.884452215,0.285584836,0.549222639,0.564349134,8.504861237,0.654391427,112.6519863,0.396427924,1.205723352,0.39483214,0.65366643,0.203723397,1.263319123,12.3601171,0.685878434,41.83477809,2.228745969,1.198369494,1.012573642,0.996728493,0.729504869,0.8802931,1.539803823,1.137937274,1.710564825,1.5938558,1.134729106,1.149575176
"A6897",1.46978052,1.128317949,1.168259087,2.704866574,1.086373006,0.623445528,4.858214962,1.46439847,1.732236557,3.178458747,0.791203552,1.050350718,-1.641785812,-0.282091171,0.761049172,0.869812461,0.704442472,1.35788209,0.268003225,0.973665532,1.222913992,1.222913992,0.159660271,0.574495843,0.942129113,1.174003804,0.958653017,0.278078631,0.563600781,0.554299944,9.5416736,0.673732935,114.6375841,0.388341902,1.202392968,0.351060308,0.648509669,0.230021945,1.319921265,11.06223119,0.762346929,45.24806849,2.313245875,1.151869083,1.011944011,0.965939557,0.785385554,0.944518205,1.470568181,1.070944057,1.807942359,1.605690693,1.109236918,1.151624719
"A6898",1.374473546,1.122100735,1.083080042,2.955166858,1.09074447,0.624127648,5.310622822,1.38333208,1.654080228,3.076607181,0.820136357,1.048000018,-1.745603414,-0.216297687,0.770963143,0.891596749,0.714749686,1.282478523,0.267086069,0.968036852,1.180992424,1.180992424,0.193021253,0.564989688,0.972338032,1.081390284,0.876097628,0.295823285,0.557914486,0.545955237,10.84322681,0.702851681,144.9367792,0.414108928,1.195868667,0.336685257,0.662121597,0.213674325,1.323480338,7.437475419,0.855095967,49.90125096,2.304874642,1.308354161,1.078467954,0.928925285,0.773138637,0.998976942,1.504914364,1.049291472,1.844910294,1.630825322,1.139636601,1.188421505
"A6899",1.348668212,1.116933155,1.162140751,2.832821206,1.082058594,0.620601247,4.937969323,1.613800013,1.885554307,2.778185986,0.773657306,1.050952495,-1.637852669,-0.368608593,0.741224203,0.902560404,0.696134133,1.433018966,0.273340976,0.965569249,1.209581569,1.209581569,0.103647797,0.586076509,0.944282898,1.303082651,0.953788554,0.235434525,0.557103841,0.600064436,9.809164312,0.659553722,109.0415764,0.350423742,1.21581042,0.359658821,0.638968025,0.197871138,1.340282501,11.15281321,0.793860827,43.35619004,2.330233332,1.134021232,0.923899098,1.028485895,0.694926715,0.919763265,1.506670733,1.079082592,1.778231196,1.656726276,1.101132543,1.128223314
"A6903",1.351701626,1.152619219,1.164291456,3.003950217,1.084873562,0.638688611,4.818484817,1.404640211,1.689416968,3.119074745,0.776028697,1.037958395,-1.607365806,-0.357001413,0.760224118,0.897422197,0.70801867,1.282761412,0.267352357,0.96282661,1.220830774,1.220830774,0.137213631,0.58127772,1.003342439,1.09582665,0.878222267,0.284468545,0.550326141,0.564954051,10.48297569,0.693962217,108.2513297,0.417128638,1.194105431,0.360542544,0.673751334,0.206842911,1.290158949,10.87595332,0.873932125,43.75086285,2.373338031,1.147792345,1.056730958,0.946107324,0.779373325,0.916801948,1.646438237,1.077698785,1.756205794,1.638020061,1.122052509,1.187587905
"A6904",1.420707302,1.123115859,1.185075247,2.915375878,1.080049943,0.621208512,5.29230607,1.487473606,1.750647409,3.085759643,0.777826807,1.050842629,-1.613385346,-0.393885414,0.765050806,0.896632123,0.710590814,1.369866489,0.271173654,0.967675996,1.23657433,1.23657433,0.087640698,0.592480449,0.951938114,1.192608988,0.945903213,0.273169716,0.563769894,0.558841373,9.666570252,0.652765622,114.3548226,0.394635297,1.1978174,0.364796522,0.657662316,0.214595356,1.329345421,12.31042657,0.816966476,40.63360842,2.303464135,1.250366857,1.002446322,0.969245961,0.763036707,0.923346426,1.48525038,1.079936987,1.746419369,1.63775033,1.139090445,1.150680036
"A6905",1.274619815,1.095823321,1.230102889,2.522260596,1.089356271,0.692097555,3.8233388,1.475613413,1.789248721,2.65230611,0.807229371,1.046297717,-1.584501764,-0.038788836,0.785532012,0.897891555,0.746506332,1.288085715,0.245796183,0.962116593,1.285178928,1.285178928,0.491249584,0.561333769,0.852316974,1.140274557,0.867192072,0.255295318,0.531629801,0.61310581,9.256143188,0.644755085,83.68631657,0.376556852,1.214333334,0.349515051,0.658410023,0.222342987,1.322403934,12.25576214,0.773318909,39.39832975,2.384021334,0.968578202,0.961074112,1.043116756,0.744042063,0.941726509,1.397517127,1.047208092,1.965958382,1.611626328,1.157025637,1.14793117
"A6906",1.212082797,1.141670586,1.157091616,2.612431205,1.078385781,0.606336784,4.752499843,1.472489794,1.804562016,2.935857024,0.761057851,1.037100418,-1.613973422,-0.347678091,0.749931392,0.868014988,0.717330271,1.361976291,0.275166805,0.970451096,1.214566104,1.214566104,0.095108052,0.595872132,0.951847692,1.194632858,0.851343515,0.282133091,0.54654743,0.572062643,8.871027058,0.642674143,97.17984312,0.401297397,1.202817659,0.368243438,0.66183274,0.202181769,1.318449768,11.01172509,0.715741018,41.12030751,2.27006088,1.061648526,1.01921016,0.986079419,0.722572069,0.898404037,1.70447779,1.086190864,1.796551265,1.610939394,1.16112527,1.161093371
"A6907",1.373651962,1.112666647,1.149061057,2.963332303,1.072151042,0.540943872,4.451093689,1.537407506,1.835057076,3.12863524,0.775322403,1.059249695,-1.507624259,-0.458725298,0.768452017,0.91266029,0.701923252,1.438578752,0.283177743,0.966763476,1.212925819,1.212925819,-0.04651394,0.608999844,0.90535667,1.273853513,0.965918943,0.271336149,0.56386276,0.560769205,9.596246608,0.601786024,81.92867887,0.388084446,1.201506984,0.389455878,0.651895369,0.191412138,1.364596089,11.25678413,0.800954958,38.56325765,2.048918075,0.934508293,0.98813695,0.985284503,0.735224598,0.935368159,1.448177375,1.12236643,1.767663582,1.680819262,1.14075818,1.1398068
"A6909",1.312433154,1.133854142,1.13866221,2.709067384,1.088177223,0.627197185,4.340132038,1.469097624,1.729353525,2.899851186,0.795642689,1.047461079,-1.690979504,-0.267971439,0.776940334,0.833416428,0.720610201,1.341799151,0.268976511,0.982166004,1.21539369,1.21539369,0.173894541,0.570068336,0.963613629,1.165543149,0.895149553,0.27015749,0.562079855,0.56400659,9.606148962,0.679173491,96.13276595,0.385386788,1.203255341,0.342134413,0.650509335,0.194708748,1.318974414,9.607558739,0.755304058,47.12858714,2.353092002,0.981215665,1.011554131,0.962384723,0.730281494,0.954001573,1.519089007,1.058837987,1.815971814,1.560698044,1.152014364,1.161341829
"A6910",1.395574621,1.145565645,1.106313952,3.377057583,1.074822449,0.689731568,5.309178748,1.488088199,1.817094395,3.242124146,0.795553068,1.057994677,-1.524544721,-0.469077524,0.746037735,0.905663189,0.705075217,1.393914535,0.288298393,0.968806845,1.174821591,1.174821591,0.156013813,0.609036051,1.01025115,1.221661352,0.954551511,0.285568644,0.552294011,0.561568325,10.83555389,0.655193267,105.2372409,0.406008146,1.199135308,0.387415403,0.662632877,0.190254224,1.330739456,9.478892022,0.914036731,42.19589379,2.85167182,1.125380154,1.033480766,0.96701744,0.741777429,0.979991678,1.492970577,1.125396449,1.783203023,1.676622834,1.162435576,1.166433335
"A6911",0.921413035,1.038291381,NA,2.173041999,1.098547644,0.753047016,3.93551931,1.37546578,1.60133527,2.510476393,0.76933655,1.036049973,-1.037167218,-0.032451948,0.806367691,0.871063213,0.760870444,1.189714156,0.227617624,0.964311061,NA,NA,0.434266277,0.532619446,0.729237279,1.009619618,0.663668258,0.268299597,0.545766026,0.584916118,9.001987427,0.596935393,119.5184879,0.381921248,1.209544352,0.385279243,0.652681984,0.172812896,1.381812823,13.90477473,0.737532172,38.47271614,2.247564832,1.303774052,0.977422174,1.017357414,0.76470818,0.829809656,1.328629168,1.115682003,1.671511335,1.533408852,1.104499423,1.142541129
"A6914",1.226428108,1.010106335,1.225199046,2.477459565,1.083504368,0.668643304,3.973519845,1.380692782,1.569821806,2.490770172,0.795058338,1.034324256,-0.993111246,-0.176739078,0.757604046,0.847958025,0.74494974,1.248451328,0.244675325,0.970778356,1.258067767,1.258067767,0.250858123,0.553076526,0.743306787,1.044025566,0.810213323,0.272829182,0.576782689,0.541818379,8.722479531,NA,89.86050212,0.406257966,1.1883793,0.42146076,0.664197313,0.2106682,1.431481296,10.48466569,0.732219533,34.50452825,2.230361735,1.020143232,1.032637619,0.966198375,0.663842986,0.917223618,1.541342587,1.183518125,1.748787872,1.551283892,1.150414207,1.146619454
"A6916",1.388902395,1.12882241,1.149830222,2.805779623,1.088428263,0.631625578,4.948675876,1.529195481,1.839462012,3.066403727,0.767928166,1.036429381,-1.655555615,-0.48265344,0.755844895,0.870003273,0.704950837,1.386635521,0.270378805,0.968899825,1.206762137,1.206762137,0.056430837,0.570135839,0.957278295,1.238438386,0.954234955,0.261449394,0.549708482,0.587324939,10.00261887,0.688912134,120.4287994,0.36554354,1.216447875,0.346484523,0.639614587,0.209972334,1.32099948,10.27354206,0.784527848,48.04591302,2.346214074,1.150306919,0.971719527,1.011768538,0.755250193,0.904785119,1.68576442,1.068956788,1.693319292,1.605762326,1.116903369,1.143067337
"A6919",1.590011244,1.125469048,1.139345873,3.16021705,1.077696512,0.631311683,5.8835426,1.389869669,1.691774528,3.421297675,0.80307672,1.049245661,-1.570982301,-0.490946877,0.765194277,0.933152615,0.699297315,1.340324158,0.276989441,0.958290912,1.210078479,1.210078479,0.05616401,0.599995682,0.988598628,1.125944409,0.972653596,0.314766886,0.560633373,0.524797605,10.45352484,0.658074647,131.2705444,0.437265674,1.187582403,0.375229927,0.670810933,0.244603987,1.335894852,10.31154802,0.890471316,40.88427378,2.421215912,1.398790042,1.087341739,0.929875417,0.802008657,0.979119508,1.545028335,1.098189846,1.716808389,1.700966259,1.117862597,1.174899151
"A6921",1.592008239,1.126324612,1.198954026,3.03117065,1.07961557,0.668953174,4.796086729,1.472947529,1.782938864,2.914892105,0.786632612,1.041686982,-1.506916147,-0.25487413,0.766002374,0.85746183,0.701403019,1.424460786,0.269404955,0.975013686,1.253244767,1.253244767,0.219269825,0.592875425,0.942412597,1.230106847,1.032797079,0.300315323,0.566146163,0.530985283,10.16400858,0.651728701,98.70163081,0.400735928,1.200931255,0.379605356,0.645139421,0.260807576,1.322821927,12.92568317,0.867153675,39.73716108,2.502112238,1.115353041,1.009388176,0.98710598,0.732143704,0.937373331,1.604529967,1.102061676,1.829551769,1.590148807,1.107966782,1.124374292
"A6924",1.213323362,1.095093187,1.169094563,2.541157667,1.084745643,0.633600808,4.215891443,1.421200409,1.696798985,2.640658701,0.773301355,1.045904252,-1.576038457,-0.028771148,0.762603496,0.92397145,0.721259895,1.285049113,0.259108296,0.958668453,1.228865703,1.228865703,0.32646215,0.574105345,0.856560314,1.10418269,0.825858268,0.275624637,0.551075966,0.571998809,9.050877112,0.638001127,91.60610199,0.405390337,1.197669034,0.35995196,0.668238829,0.187949265,1.341235091,10.40097172,0.737869638,40.7123329,2.276501696,1.017965222,1.027866367,0.965839856,0.707095396,0.900859519,1.486698702,1.072939846,1.932126444,1.662747237,1.133792908,1.173190731
"A6926",1.488035892,1.15938534,1.136669949,2.971099136,1.075583811,0.648165318,5.834323598,1.577534836,1.946581666,3.0253459,0.771568114,1.055234095,-1.754172843,-0.420142194,0.75718165,0.899379509,0.704765822,1.421195165,0.283949747,0.965983436,1.198391802,1.198391802,0.116818595,0.609403246,1.064611602,1.298876715,1.011791449,0.255799532,0.535918255,0.608199228,9.620411466,0.675517609,121.3098106,0.375953565,1.213505864,0.358372456,0.656307359,0.214753095,1.308766743,10.68405914,0.800348669,41.41286328,2.575219131,1.313612797,0.96454315,1.033730068,0.716204406,0.929278232,1.503259966,1.06712102,1.793000089,1.658826527,1.150724502,1.148630734
"A6928",1.584892557,1.16425246,1.113110407,3.377263985,1.067087685,0.572631499,6.060499353,1.528988373,1.880959561,3.570650628,0.760830277,1.052127895,-1.561654413,-0.725647071,0.735134085,0.879392355,0.685314219,1.510348103,0.294962552,0.968577138,1.172524741,1.172524741,-0.169309904,0.634176291,1.070366789,1.326420904,1.066576071,0.301411353,0.567500195,0.527696049,10.0994501,0.640391245,109.2759883,0.408365839,1.197096557,0.397926617,0.650856527,0.224183964,1.319647186,10.21771719,0.887341888,37.71396593,2.263546138,1.282297381,1.01565994,0.982827158,0.779424368,0.921668025,1.602513864,1.126037025,1.654232058,1.622274541,1.12368138,1.127421856
"A6932",1.061222976,NA,1.109103842,2.303847017,1.094831231,0.714998202,3.506777393,1.336352233,1.567024028,2.405697703,0.841714815,1.031584928,-0.880027932,0.061056982,0.761195208,0.907860405,0.773125119,1.24738187,0.239451344,0.955660594,1.20059858,1.20059858,0.568560842,0.541892654,0.623760165,1.046633874,0.723326334,0.282620914,0.55435792,0.561831892,9.307935203,0.524147047,91.8011344,0.402182641,1.199992358,0.416175695,0.660251686,0.178412118,1.430587704,6.725856919,0.708790928,41.71858462,2.812114106,0.907103809,1.055281573,0.940834921,0.713483961,0.994470784,1.547585779,1.202267572,1.876047607,1.614672665,1.208995265,1.186449784
"A6933",1.247834715,1.138236477,1.120349743,2.831993775,1.080595576,0.601298305,4.298093296,1.409583688,1.620788403,2.779858078,0.775746503,1.057334781,-1.487718522,-0.391087382,0.750080797,0.883741343,0.72945363,1.340885229,0.267646118,0.969532483,1.200973586,1.200973586,0.067742012,0.587458751,0.905725407,1.115876941,0.840216889,0.291658888,0.586252102,0.512073647,9.723449245,0.641424908,86.93368783,0.42103956,1.182680782,0.380592972,0.662512119,0.188892905,1.315142845,7.434859293,0.810751985,40.13929358,2.218024923,0.982838309,1.054955438,0.911557736,0.714256754,0.916575135,1.392219727,1.10613724,1.736312059,1.627474975,1.176943223,1.160082088
"A6936",1.483414265,1.125856363,1.175234796,3.040759747,1.085072582,0.616757834,4.663948838,1.471387789,1.78042349,3.09912989,0.775596391,1.051397749,-1.455706911,-0.260830875,0.76363975,0.929898651,0.693425149,1.34042407,0.264541955,0.958634261,1.230409355,1.230409355,0.168888313,0.577013025,0.921261611,1.174721436,0.958276583,0.273192047,0.547645144,0.578853516,10.76570955,0.666328928,105.3787775,0.389010517,1.2067897,0.377943286,0.655690842,0.242338499,1.31670828,11.16637802,0.902040617,42.83143208,2.250438917,1.119617858,1.000642182,0.995365323,0.782204778,0.912364109,1.452054229,1.1092545,1.805962645,1.678063611,1.080323225,1.155607076
"A6937",1.494761575,1.129738614,1.119980714,3.225097854,1.074112935,0.561014157,5.741194816,1.545357666,1.873736256,3.158370779,0.751756078,1.050245303,-1.633292754,-0.527726191,0.719723683,0.905778754,0.720985701,1.420260308,0.290755071,0.963879369,1.178317157,1.178317157,-0.06962443,0.610668042,0.996476985,1.27411877,1.001426786,0.26510202,0.551251134,0.581813127,10.33634189,0.648398013,117.7370158,0.387250816,1.204723391,0.375349961,0.657662511,0.208031113,1.352322322,10.24025715,0.858263272,42.23015573,2.182877644,1.224604229,0.996745712,0.98754421,0.722091316,0.900506842,1.516588389,1.104306996,1.754796821,1.676529887,1.213493959,1.159108412
"A6939",1.241238348,1.118872877,1.218320388,2.814199843,1.085051567,0.643003488,4.854608704,1.47067336,1.802738082,3.001942911,0.807977385,1.047348401,-1.286930505,-0.275062064,0.759349858,0.8868096,0.713436921,1.336873473,0.256683735,0.969168932,1.265148366,1.265148366,0.188915737,0.573201042,0.878740432,1.177266143,0.869409273,0.274638988,0.540202619,0.586654803,10.11961742,0.641060037,115.9946122,0.386552808,1.211182926,0.341961817,0.653895074,0.19606681,1.308686293,12.85168548,0.846373078,40.5134517,2.294386004,1.262787648,0.986131019,1.023647539,0.787762577,0.960440778,1.453160583,1.140803231,1.754958689,1.611538355,1.108088793,1.144386997
"A6940",1.395327317,1.152485836,1.173349176,3.166445122,1.07789031,0.551521374,5.486309164,1.553868241,1.842025792,3.248175349,0.779272095,1.052550312,-2.038912093,-0.504467282,0.751349583,0.8665925,0.691878339,1.445995462,0.284278542,0.978831086,1.220609347,1.220609347,-0.071703131,0.603744302,1.091693593,1.286320246,0.978628156,0.26591215,0.565381544,0.563727417,10.34500459,0.691959757,114.4626567,0.379788016,1.204172204,0.325321507,0.647106274,0.194213345,1.316609655,12.75484404,0.860499887,43.5095919,2.093704412,1.2076015,0.979768434,0.98650962,0.753105091,0.944018226,1.540571574,1.010738519,1.742114952,1.621520449,1.114578761,1.138409609
"A6942",1.494386924,1.126913779,1.139985483,3.132835242,1.073581739,0.504490881,5.203955555,1.638928624,1.943528431,3.268915421,0.780079888,1.048967409,-1.788902483,-0.371468539,0.754410605,0.868551354,0.704931078,1.459579629,0.291532746,0.976107354,1.197781899,1.197781899,-0.038571237,0.611587731,1.000970017,1.344929652,1.029992135,0.234260047,0.55232932,0.60796797,10.13141524,0.647358843,102.9335301,0.358186467,1.212602823,0.358305663,0.648122772,0.207580468,1.358396518,11.35573045,0.829257377,42.40817747,1.932684108,1.086182671,0.93717209,1.01859622,0.738528751,0.953635332,1.626015998,1.07273365,1.859452451,1.633646907,1.167750717,1.142286752
"A6943",1.314034724,1.139730647,1.140917337,2.915198248,1.083462892,0.638340681,4.568015032,1.435257723,1.679122493,2.779243518,0.782491179,1.039845202,-1.385597651,-0.210465615,0.739753116,0.888025523,0.723965126,1.333139992,0.272777913,0.966957877,1.195631261,1.195631261,0.210082493,0.581175803,0.923722356,1.13549384,0.885475503,0.281152881,0.568855959,0.545064582,10.10240259,0.658524271,99.22048105,0.404925919,1.193074311,0.390346173,0.660348687,0.192058639,1.313219748,10.0419226,0.815475528,44.45396273,2.401436179,1.033848224,1.042929414,0.932219913,0.698943978,0.935453533,1.658327304,1.138258352,1.877241467,1.635645255,1.168220244,1.171454824
"A6944",1.414296229,1.121391758,1.136272725,2.950665097,1.071693118,0.636413817,4.63498276,1.50704115,1.798273899,3.069282018,0.76788976,1.061589957,-1.822528123,-0.415424892,0.756745361,0.943222647,0.705378507,1.403375068,0.283510629,0.96021469,1.199080723,1.199080723,0.096994319,0.614997111,0.961449454,1.233731173,0.965268784,0.274570499,0.561662914,0.560923497,9.368409118,0.625281746,83.18940282,0.403436588,1.194945577,0.353680737,0.664665324,0.198728951,1.350513399,10.59047678,0.793366594,38.03120433,2.4995216,0.980326243,1.010829084,0.967256301,0.72534976,0.921584555,1.420411572,1.052024984,1.793874369,1.716037716,1.151071482,1.156239254
"A6946",1.503260088,1.195074501,1.119874004,3.184958059,1.067463971,0.600259428,6.370099982,1.554594639,1.800579225,3.193113967,0.764524348,1.054033244,-1.725135768,-0.632328867,0.773156275,0.888164976,0.707265923,1.485908675,0.298436476,0.970840162,1.196692264,1.196692264,-0.066221301,0.635197335,1.159938461,1.300064066,1.02823106,0.269830641,0.586461773,0.531303025,9.558289673,0.659334184,117.5310721,0.399071906,1.18817704,0.376759378,0.657100352,0.197242185,1.29794237,10.74665631,0.812964999,39.01559424,2.443571848,1.327740235,1.000658619,0.942806533,0.707683666,0.932499709,1.598067256,1.091731181,1.719589039,1.66996093,1.182610626,1.141215668
